"area_data_type","GEOID","county","state","total_units","biz_res","speed_02_02","speed_10_1","speed_25_3","speed_100_20","speed_250_25","speed_1000_100","year"
"Rural","53059","Skamania","WA",6705,"R",1,1,1,1,0.337061894,0.014317673,"_2024"
"Rural","53059","Skamania","WA",6705,"B",1,1,1,0.492170022,0.320805369,0.014466816,"_2024"
"Rural","53061","Snohomish","WA",43624,"R",1,1,1,0.999885384,0.595314506,0.283651201,"_2024"
"Rural","53061","Snohomish","WA",43624,"B",1,1,1,0.619017055,0.595383275,0.283719971,"_2024"
"Rural","53063","Spokane","WA",36342,"R",1,1,1,1,0.3021848,0.10899235,"_2024"
"Rural","53063","Spokane","WA",36342,"B",1,1,1,0.841505696,0.247179572,0.053959606,"_2024"
"Rural","53065","Stevens","WA",26262,"R",1,1,1,1,0.568273551,0.016525779,"_2024"
"Rural","53065","Stevens","WA",26262,"B",1,1,1,0.750399817,0.503236616,0.255159546,"_2024"
"Rural","53067","Thurston","WA",27715,"R",1,1,0.999963918,0.999855674,0.652751218,0.087678153,"_2024"
"Rural","53067","Thurston","WA",27715,"B",1,1,0.999963918,0.672451741,0.651993505,0.086884359,"_2024"
"Rural","53069","Wahkiakum","WA",2878,"R",1,1,1,0.998610146,0.649061849,0.507991661,"_2024"
"Rural","53069","Wahkiakum","WA",2878,"B",1,1,1,0.55733148,0.292564281,0.267894371,"_2024"
"Rural","53071","Walla Walla","WA",6269,"R",1,1,1,1,0.618280428,0.185356516,"_2024"
"Rural","53071","Walla Walla","WA",6269,"B",1,1,1,1,0.502312969,0.443930451,"_2024"
"Rural","53073","Whatcom","WA",35264,"R",0.999971642,0.999971642,0.999971642,0.999120917,0.677971869,0.228958711,"_2024"
"Rural","53073","Whatcom","WA",35264,"B",0.999971642,0.999971642,0.999971642,0.973740926,0.677943512,0.228958711,"_2024"
"Rural","53075","Whitman","WA",11066,"R",1,1,1,1,0.634917766,0.524579794,"_2024"
"Rural","53075","Whitman","WA",11066,"B",1,1,1,0.947948672,0.592897162,0.522862823,"_2024"
"Rural","53077","Yakima","WA",30814,"R",1,1,1,1,0.781138444,0.221295515,"_2024"
"Rural","53077","Yakima","WA",30814,"B",1,1,1,1,0.69416499,0.17479068,"_2024"
"Rural","54001","Barbour","WV",9002,"R",1,1,1,0.998555876,0.377138414,0.221284159,"_2024"
"Rural","54001","Barbour","WV",9002,"B",1,1,1,0.998555876,0.378471451,0.290713175,"_2024"
"Rural","54003","Berkeley","WV",21120,"R",1,1,1,0.999905303,0.726751894,0.521922348,"_2024"
"Rural","54003","Berkeley","WV",21120,"B",1,1,1,0.999905303,0.679308712,0.377556818,"_2024"
"Rural","54005","Boone","WV",11751,"R",1,1,1,0.999234108,0.803250787,0.139137095,"_2024"
"Rural","54005","Boone","WV",11751,"B",1,1,1,0.999149009,0.360990554,0.01787082,"_2024"
"Rural","54007","Braxton","WV",8242,"R",1,1,1,0.999514681,0.320067945,0.001334628,"_2024"
"Rural","54007","Braxton","WV",8242,"B",1,1,1,0.999514681,0.326255763,0.007765106,"_2024"
"Rural","54009","Brooke","WV",4959,"R",1,1,1,0.999798346,0.790683606,0.196208913,"_2024"
"Rural","54009","Brooke","WV",4959,"B",1,1,1,0.999798346,0.790683606,0.196208913,"_2024"
"Rural","54011","Cabell","WV",10364,"R",1,1,1,0.999903512,0.568023929,0.209668082,"_2024"
"Rural","54011","Cabell","WV",10364,"B",1,1,1,0.999807024,0.34793516,0.027306059,"_2024"
"Rural","54013","Calhoun","WV",4314,"R",1,1,1,0.999768197,0.017385257,0.017385257,"_2024"
"Rural","54013","Calhoun","WV",4314,"B",1,1,1,0.999768197,0.018312471,0.018312471,"_2024"
"Rural","54015","Clay","WV",5131,"R",1,1,1,1,0.211069967,0.099200935,"_2024"
"Rural","54015","Clay","WV",5131,"B",1,1,1,1,0.051841746,0.020268953,"_2024"
"Rural","54017","Doddridge","WV",4540,"R",1,1,1,1,0.677312775,0.593832599,"_2024"
"Rural","54017","Doddridge","WV",4540,"B",1,1,1,1,0.76123348,0.735242291,"_2024"
"Rural","54019","Fayette","WV",15060,"R",1,1,1,0.999867198,0.525763612,0.000332005,"_2024"
"Rural","54019","Fayette","WV",15060,"B",1,1,1,0.999867198,0.249070385,0.000398406,"_2024"
"Rural","54021","Gilmer","WV",4137,"R",1,1,1,0.999274837,0.616630409,0.446217066,"_2024"
"Rural","54021","Gilmer","WV",4137,"B",1,1,1,0.999274837,0.617839014,0.447425671,"_2024"
"Rural","54023","Grant","WV",7421,"R",1,1,1,0.999865247,0.37137852,0.049589004,"_2024"
"Rural","54023","Grant","WV",7421,"B",1,1,1,0.999865247,0.373130306,0.05134079,"_2024"
"Rural","54025","Greenbrier","WV",17538,"R",1,1,1,0.999942981,0.504219409,0.033926331,"_2024"
"Rural","54025","Greenbrier","WV",17538,"B",1,1,1,0.999942981,0.165241191,0.002565857,"_2024"
"Rural","54027","Hampshire","WV",14634,"R",1,1,1,0.999794998,0.64035807,0.50833675,"_2024"
"Rural","54027","Hampshire","WV",14634,"B",1,1,1,0.999589996,0.214773814,0.171723384,"_2024"
"Rural","54029","Hancock","WV",5408,"R",1,1,1,1,0.718195266,0.050850592,"_2024"
"Rural","54029","Hancock","WV",5408,"B",1,1,1,1,0.718195266,0.03864645,"_2024"
"Rural","54031","Hardy","WV",10220,"R",1,1,1,1,0.871135029,0.871135029,"_2024"
"Rural","54031","Hardy","WV",10220,"B",1,1,1,1,0.871135029,0.871135029,"_2024"
"Rural","54033","Harrison","WV",16534,"R",1,0.999939519,0.999939519,0.999274223,0.50592718,0.283839361,"_2024"
"Rural","54033","Harrison","WV",16534,"B",1,0.999939519,0.999939519,0.999274223,0.28801258,0.215737269,"_2024"
"Rural","54035","Jackson","WV",15851,"R",1,1,1,0.999873825,0.610876285,0.543625008,"_2024"
"Rural","54035","Jackson","WV",15851,"B",1,1,1,0.999873825,0.078102328,0.044350514,"_2024"
"Rural","54037","Jefferson","WV",17098,"R",1,1,1,0.999883027,0.856415955,0.277517838,"_2024"
"Rural","54037","Jefferson","WV",17098,"B",1,1,1,0.999883027,0.838226693,0.114867236,"_2024"
"Rural","54039","Kanawha","WV",29448,"R",1,1,1,0.999898126,0.597493888,0.162455854,"_2024"
"Rural","54039","Kanawha","WV",29448,"B",1,1,1,0.999898126,0.080378973,0.002852486,"_2024"
"Rural","54041","Lewis","WV",7241,"R",1,1,1,0.999861898,0.5083552,0.276204944,"_2024"
"Rural","54041","Lewis","WV",7241,"B",1,1,1,0.99944759,0.441651706,0.037011463,"_2024"
"Rural","54043","Lincoln","WV",11579,"R",1,1,1,1,0.160721997,0.052940668,"_2024"
"Rural","54043","Lincoln","WV",11579,"B",1,1,1,1,0.108385871,0.020036273,"_2024"
"Rural","54045","Logan","WV",12552,"R",1,1,1,1,0.754859783,0.139101338,"_2024"
"Rural","54045","Logan","WV",12552,"B",1,1,1,1,0.343371574,0.019439133,"_2024"
"Rural","54047","McDowell","WV",12901,"R",1,1,1,1,0.860320905,0.088442756,"_2024"
"Rural","54047","McDowell","WV",12901,"B",1,1,1,1,0.860941012,0.091853345,"_2024"
"Rural","54049","Marion","WV",13307,"R",1,1,1,1,0.559179379,0.099045615,"_2024"
"Rural","54049","Marion","WV",13307,"B",1,1,1,1,0.495528669,0.020214924,"_2024"
"Rural","54051","Marshall","WV",9389,"R",1,1,1,1,0.467781446,0.119821067,"_2024"
"Rural","54051","Marshall","WV",9389,"B",1,1,1,1,0.462775588,0.038555757,"_2024"
"Rural","54053","Mason","WV",10296,"R",1,1,1,1,0.394327894,0.197746698,"_2024"
"Rural","54053","Mason","WV",10296,"B",1,1,1,1,0.057303807,0.004467754,"_2024"
"Rural","54055","Mercer","WV",14605,"R",1,1,1,0.999726121,0.620130092,0.159328997,"_2024"
"Rural","54055","Mercer","WV",14605,"B",1,1,1,0.999726121,0.35179733,0.019103047,"_2024"
"Rural","54057","Mineral","WV",10302,"R",1,1,1,1,0.658804116,0.016404582,"_2024"
"Rural","54057","Mineral","WV",10302,"B",1,1,1,1,0.420500874,0.015628033,"_2024"
"Rural","54059","Mingo","WV",14980,"R",1,1,1,1,0.78164219,0.137383178,"_2024"
"Rural","54059","Mingo","WV",14980,"B",1,1,1,1,0.536048064,0.016288385,"_2024"
"Rural","54061","Monongalia","WV",15137,"R",1,1,1,0.999735747,0.81759926,0.342207835,"_2024"
"Rural","54061","Monongalia","WV",15137,"B",1,1,1,0.999735747,0.789059919,0.195943714,"_2024"
"Rural","54063","Monroe","WV",8565,"R",1,1,1,0.999416229,0.171745476,0,"_2024"
"Rural","54063","Monroe","WV",8565,"B",1,1,1,0.999416229,0.029889083,0,"_2024"
"Rural","54065","Morgan","WV",10559,"R",0.999905294,0.999905294,0.999905294,0.999431764,0.630078606,0.295198409,"_2024"
"Rural","54065","Morgan","WV",10559,"B",0.999905294,0.999905294,0.999905294,0.999431764,0.421346718,0.026044133,"_2024"
"Rural","54067","Nicholas","WV",15601,"R",1,1,1,1,0.579898724,0.213063265,"_2024"
"Rural","54067","Nicholas","WV",15601,"B",1,1,1,1,0.464457407,0.047240562,"_2024"
"Rural","54069","Ohio","WV",6908,"R",1,1,1,0.99985524,0.820932252,0.248697163,"_2024"
"Rural","54069","Ohio","WV",6908,"B",1,1,1,0.99985524,0.820063694,0.243630573,"_2024"
"Rural","54071","Pendleton","WV",6093,"R",1,1,1,0.930576071,0.164451009,0.02314131,"_2024"
"Rural","54071","Pendleton","WV",6093,"B",1,1,1,0.930576071,0.164451009,0.02314131,"_2024"
"Rural","54073","Pleasants","WV",4004,"R",1,1,1,1,0.480519481,0.033216783,"_2024"
"Rural","54073","Pleasants","WV",4004,"B",1,1,1,1,0.13036963,0.033216783,"_2024"
"Rural","54075","Pocahontas","WV",8069,"R",0.999876069,0.999876069,0.999876069,0.889081671,0.057999752,0.057999752,"_2024"
"Rural","54075","Pocahontas","WV",8069,"B",0.999876069,0.999876069,0.999876069,0.889081671,0.088115008,0.088115008,"_2024"
"Rural","54077","Preston","WV",19329,"R",1,1,1,0.999741321,0.709038233,0.513166744,"_2024"
"Rural","54077","Preston","WV",19329,"B",1,1,1,0.999741321,0.599824099,0.513115009,"_2024"
"Rural","54079","Putnam","WV",10238,"R",1,1,1,0.999706974,0.605391678,0.32984958,"_2024"
"Rural","54079","Putnam","WV",10238,"B",1,1,1,0.999511623,0.304747021,0.01650713,"_2024"
"Rural","54081","Raleigh","WV",17355,"R",1,1,1,0.999884759,0.734428119,0.113511956,"_2024"
"Rural","54081","Raleigh","WV",17355,"B",1,1,1,0.999884759,0.119389225,0.003514837,"_2024"
"Rural","54083","Randolph","WV",10460,"R",1,1,1,0.998470363,0.216921606,0.141395793,"_2024"
"Rural","54083","Randolph","WV",10460,"B",1,1,1,0.998470363,0.178776291,0.155258126,"_2024"
"Rural","54085","Ritchie","WV",6472,"R",1,1,1,1,0.749690977,0.710754017,"_2024"
"Rural","54085","Ritchie","WV",6472,"B",1,1,1,1,0.749690977,0.710754017,"_2024"
"Rural","54087","Roane","WV",9139,"R",1,1,1,1,0.27213043,0.031622716,"_2024"
"Rural","54087","Roane","WV",9139,"B",1,1,1,1,0.096837728,0.002407266,"_2024"
"Rural","54089","Summers","WV",8218,"R",1,1,1,1,0.365174008,0.174981747,"_2024"
"Rural","54089","Summers","WV",8218,"B",1,1,1,1,0.074470674,0.018861037,"_2024"
"Rural","54091","Taylor","WV",5947,"R",1,1,1,0.999327392,0.573566504,0.226500757,"_2024"
"Rural","54091","Taylor","WV",5947,"B",1,1,1,0.999327392,0.545316967,0.305868505,"_2024"
"Rural","54093","Tucker","WV",5773,"R",1,1,1,1,0.652347133,0.00051966,"_2024"
"Rural","54093","Tucker","WV",5773,"B",1,1,1,1,0.52173913,0.00051966,"_2024"
"Rural","54095","Tyler","WV",5299,"R",1,1,1,1,0.281939989,0.126250236,"_2024"
"Rural","54095","Tyler","WV",5299,"B",1,1,1,1,0.046235139,0.009624457,"_2024"
"Rural","54097","Upshur","WV",9090,"R",1,1,1,1,0.222992299,0.206270627,"_2024"
"Rural","54097","Upshur","WV",9090,"B",1,1,1,0.999779978,0.045874587,0.032343234,"_2024"
"Rural","54099","Wayne","WV",13485,"R",1,1,1,1,0.506043752,0.16492399,"_2024"
"Rural","54099","Wayne","WV",13485,"B",1,1,1,1,0.215869485,0.081349648,"_2024"
"Rural","54101","Webster","WV",5531,"R",1,1,1,1,0.616344242,0.177725547,"_2024"
"Rural","54101","Webster","WV",5531,"B",1,1,1,1,0.634424155,0.428132345,"_2024"
"Rural","54103","Wetzel","WV",6239,"R",1,1,1,1,0.613559865,0.497034781,"_2024"
"Rural","54103","Wetzel","WV",6239,"B",1,1,1,1,0.43500561,0.365763744,"_2024"
"Rural","54105","Wirt","WV",3732,"R",1,1,1,1,0.386655949,0.104501608,"_2024"
"Rural","54105","Wirt","WV",3732,"B",1,1,1,1,0.183279743,0.104501608,"_2024"
"Rural","54107","Wood","WV",13800,"R",1,1,1,1,0.719275362,0.529057971,"_2024"
"Rural","54107","Wood","WV",13800,"B",1,1,1,1,0.205,0.145362319,"_2024"
"Rural","54109","Wyoming","WV",12248,"R",1,1,1,1,0.853037231,0.071930111,"_2024"
"Rural","54109","Wyoming","WV",12248,"B",1,1,1,1,0.836544742,0.012655127,"_2024"
"Rural","55001","Adams","WI",19840,"R",1,1,1,1,0.728477823,0.659475806,"_2024"
"Rural","55001","Adams","WI",19840,"B",1,1,1,1,0.660282258,0.649344758,"_2024"
"Rural","55003","Ashland","WI",7393,"R",1,1,1,1,0.438252401,0.407277154,"_2024"
"Rural","55003","Ashland","WI",7393,"B",1,1,1,1,0.200730421,0.191397268,"_2024"
"Rural","55005","Barron","WI",24434,"R",1,1,1,0.999795367,0.74060735,0.559302611,"_2024"
"Rural","55005","Barron","WI",24434,"B",1,1,1,0.999795367,0.615453876,0.55979373,"_2024"
"Rural","55007","Bayfield","WI",15968,"R",1,1,1,1,0.84137024,0.648797595,"_2024"
"Rural","55007","Bayfield","WI",15968,"B",1,1,1,1,0.194639279,0.140781563,"_2024"
"Rural","55009","Brown","WI",21559,"R",1,1,1,0.999907231,0.644510413,0.284799852,"_2024"
"Rural","55009","Brown","WI",21559,"B",1,1,1,0.999907231,0.408599657,0.244770166,"_2024"
"Rural","55011","Buffalo","WI",9537,"R",1,1,1,1,0.782845759,0.570619692,"_2024"
"Rural","55011","Buffalo","WI",9537,"B",1,1,1,1,0.549124463,0.371185908,"_2024"
"Rural","55013","Burnett","WI",17645,"R",1,1,1,0.999943327,0.820175687,0.035477472,"_2024"
"Rural","55013","Burnett","WI",17645,"B",1,1,1,0.999943327,0.820175687,0.035477472,"_2024"
"Rural","55015","Calumet","WI",15363,"R",1,1,1,0.999609451,0.606977804,0.094708065,"_2024"
"Rural","55015","Calumet","WI",15363,"B",1,1,1,0.999609451,0.202043872,0.09718154,"_2024"
"Rural","55017","Chippewa","WI",24824,"R",1,1,1,0.999838866,0.827425073,0.527916532,"_2024"
"Rural","55017","Chippewa","WI",24824,"B",1,1,1,0.999758298,0.467773123,0.409241057,"_2024"
"Rural","55019","Clark","WI",19399,"R",1,1,1,0.999587608,0.404247642,0.09160266,"_2024"
"Rural","55019","Clark","WI",19399,"B",1,1,1,0.999587608,0.168152998,0.061910408,"_2024"
"Rural","55021","Columbia","WI",22902,"R",1,1,1,0.999869007,0.619465549,0.255217885,"_2024"
"Rural","55021","Columbia","WI",22902,"B",1,1,1,1,0.157628155,0.096236137,"_2024"
"Rural","55023","Crawford","WI",8529,"R",1,1,1,1,0.641224059,0.561027084,"_2024"
"Rural","55023","Crawford","WI",8529,"B",1,1,1,1,0.566420448,0.440848869,"_2024"
"Rural","55025","Dane","WI",40878,"R",1,1,1,0.999951074,0.720827829,0.397622193,"_2024"
"Rural","55025","Dane","WI",40878,"B",1,1,1,0.999951074,0.376657371,0.307622682,"_2024"
"Rural","55027","Dodge","WI",28211,"R",1,1,1,1,0.73595406,0.256176669,"_2024"
"Rural","55027","Dodge","WI",28211,"B",1,1,1,0.999964553,0.173407536,0.06929921,"_2024"
"Rural","55029","Door","WI",22309,"R",1,1,1,0.998386301,0.349634677,0.071450984,"_2024"
"Rural","55029","Door","WI",22309,"B",0.999955175,0.999955175,0.999955175,0.998386301,0.133847326,0.058093146,"_2024"
"Rural","55031","Douglas","WI",12917,"R",1,1,1,1,0.293024696,0.183866223,"_2024"
"Rural","55031","Douglas","WI",12917,"B",1,1,1,1,0.127583804,0.110784238,"_2024"
"Rural","55033","Dunn","WI",15890,"R",1,1,1,1,0.906167401,0.735242291,"_2024"
"Rural","55033","Dunn","WI",15890,"B",1,1,1,1,0.723348018,0.678665828,"_2024"
"Rural","55035","Eau Claire","WI",12097,"R",1,1,1,0.999917335,0.890055386,0.549392411,"_2024"
"Rural","55035","Eau Claire","WI",12097,"B",1,1,1,0.999917335,0.416466893,0.340249649,"_2024"
"Rural","55037","Florence","WI",5355,"R",1,1,1,1,0.301213819,0.008776844,"_2024"
"Rural","55037","Florence","WI",5355,"B",1,1,1,1,0.047619048,0.00952381,"_2024"
"Rural","55039","Fond du Lac","WI",19204,"R",1,1,1,0.999947928,0.762341179,0.382264112,"_2024"
"Rural","55039","Fond du Lac","WI",19204,"B",1,1,1,0.999531348,0.245990419,0.201468444,"_2024"
"Rural","55041","Forest","WI",10638,"R",1,1,1,1,0.396973115,0.298364354,"_2024"
"Rural","55041","Forest","WI",10638,"B",1,1,1,1,0.310866704,0.279845836,"_2024"
"Rural","55043","Grant","WI",25061,"R",1,1,1,0.999840389,0.587247117,0.428195204,"_2024"
"Rural","55043","Grant","WI",25061,"B",1,1,1,0.999840389,0.554287538,0.422209808,"_2024"
"Rural","55045","Green","WI",14245,"R",1,1,1,1,0.414952615,0.160547561,"_2024"
"Rural","55045","Green","WI",14245,"B",1,1,1,1,0.235872236,0.155844156,"_2024"
"Rural","55047","Green Lake","WI",10834,"R",1,1,1,0.999815396,0.613992985,0.147960126,"_2024"
"Rural","55047","Green Lake","WI",10834,"B",1,1,1,0.999815396,0.193280414,0.086117777,"_2024"
"Rural","55049","Iowa","WI",12526,"R",1,1,1,0.999920166,0.470301772,0.289877056,"_2024"
"Rural","55049","Iowa","WI",12526,"B",1,1,1,0.999920166,0.332588217,0.290994731,"_2024"
"Rural","55051","Iron","WI",5374,"R",1,1,1,0.999627838,0.092854485,0,"_2024"
"Rural","55051","Iron","WI",5374,"B",1,1,1,0.999627838,0.018422032,0,"_2024"
"Rural","55053","Jackson","WI",10171,"R",1,1,1,0.999901681,0.346868548,0.132337037,"_2024"
"Rural","55053","Jackson","WI",10171,"B",1,1,1,0.999901681,0.298594042,0.13282863,"_2024"
"Rural","55055","Jefferson","WI",22064,"R",1,1,1,0.999818709,0.731417694,0.301758521,"_2024"
"Rural","55055","Jefferson","WI",22064,"B",1,1,1,0.999818709,0.255076142,0.144307469,"_2024"
"Rural","55057","Juneau","WI",18736,"R",1,1,1,0.999946627,0.798889838,0.639891119,"_2024"
"Rural","55057","Juneau","WI",18736,"B",1,1,1,0.999946627,0.776206234,0.624252775,"_2024"
"Rural","55059","Kenosha","WI",11213,"R",1,1,1,0.999910818,0.844466245,0.283242665,"_2024"
"Rural","55059","Kenosha","WI",11213,"B",1,1,1,0.999910818,0.173191831,0.069651298,"_2024"
"Rural","55061","Kewaunee","WI",11672,"R",1,1,1,1,0.514650446,0.258995888,"_2024"
"Rural","55061","Kewaunee","WI",11672,"B",1,1,1,1,0.34252913,0.259595613,"_2024"
"Rural","55063","La Crosse","WI",11458,"R",1,1,1,0.999825449,0.68362716,0.251265491,"_2024"
"Rural","55063","La Crosse","WI",11458,"B",1,1,1,0.999825449,0.392215046,0.253796474,"_2024"
"Rural","55065","Lafayette","WI",10582,"R",1,1,1,1,0.47987148,0.293328293,"_2024"
"Rural","55065","Lafayette","WI",10582,"B",1,1,1,1,0.431392931,0.187299187,"_2024"
"Rural","55067","Langlade","WI",10318,"R",1,1,1,0.999321574,0.453576274,0.42605156,"_2024"
"Rural","55067","Langlade","WI",10318,"B",1,1,1,0.999321574,0.426826904,0.418588874,"_2024"
"Rural","55069","Lincoln","WI",13807,"R",1,1,1,1,0.316578547,0.056420656,"_2024"
"Rural","55069","Lincoln","WI",13807,"B",1,1,1,0.999927573,0.060042008,0.009560368,"_2024"
"Rural","55071","Manitowoc","WI",19137,"R",1,1,1,1,0.506035429,0.050216857,"_2024"
"Rural","55071","Manitowoc","WI",19137,"B",1,1,1,1,0.202748602,0.030987093,"_2024"
"Rural","55073","Marathon","WI",32827,"R",1,1,1,0.999969537,0.554939531,0.310262893,"_2024"
"Rural","55073","Marathon","WI",32827,"B",1,1,1,0.999969537,0.243793219,0.181557864,"_2024"
"Rural","55075","Marinette","WI",24584,"R",1,1,1,1,0.407134722,0.353278555,"_2024"
"Rural","55075","Marinette","WI",24584,"B",1,1,1,1,0.166612431,0.160022779,"_2024"
"Rural","55077","Marquette","WI",12282,"R",1,1,1,1,0.70428269,0.558378114,"_2024"
"Rural","55077","Marquette","WI",12282,"B",1,1,1,0.99991858,0.562856212,0.527112848,"_2024"
"Rural","55078","Menominee","WI",2569,"R",1,1,1,1,0.856753601,0.0537174,"_2024"
"Rural","55078","Menominee","WI",2569,"B",1,1,1,1,0.149085247,0.022576878,"_2024"
"Rural","55079","Milwaukee","WI",1254,"R",1,1,1,1,0.834130781,0.255183413,"_2024"
"Rural","55079","Milwaukee","WI",1254,"B",1,1,1,1,0.322169059,0.243221691,"_2024"
"Rural","55081","Monroe","WI",14556,"R",1,1,1,1,0.446894751,0.29657873,"_2024"
"Rural","55081","Monroe","WI",14556,"B",1,1,1,1,0.361431712,0.296716131,"_2024"
"Rural","55083","Oconto","WI",28316,"R",1,1,1,0.999364317,0.554951264,0.455219664,"_2024"
"Rural","55083","Oconto","WI",28316,"B",1,1,1,0.999223054,0.345705608,0.321655601,"_2024"
"Rural","55085","Oneida","WI",29491,"R",1,1,1,0.999457462,0.59784341,0.216811909,"_2024"
"Rural","55085","Oneida","WI",29491,"B",1,1,1,0.999287918,0.203248449,0.121121698,"_2024"
"Rural","55087","Outagamie","WI",22686,"R",1,1,1,0.99991184,0.759851891,0.1966411,"_2024"
"Rural","55087","Outagamie","WI",22686,"B",1,1,1,0.99986776,0.165652826,0.083575774,"_2024"
"Rural","55089","Ozaukee","WI",11412,"R",1,1,1,0.999824746,0.761303891,0.063880126,"_2024"
"Rural","55089","Ozaukee","WI",11412,"B",1,1,1,0.999824746,0.101735016,0.037942517,"_2024"
"Rural","55091","Pepin","WI",4857,"R",1,1,1,1,0.677372864,0.640107062,"_2024"
"Rural","55091","Pepin","WI",4857,"B",1,1,1,1,0.677372864,0.640107062,"_2024"
"Rural","55093","Pierce","WI",15778,"R",1,1,1,1,0.860121688,0.752440106,"_2024"
"Rural","55093","Pierce","WI",15778,"B",1,1,1,1,0.704778806,0.581759412,"_2024"
"Rural","55095","Polk","WI",28420,"R",1,1,1,1,0.869317382,0.671710063,"_2024"
"Rural","55095","Polk","WI",28420,"B",1,1,1,1,0.786734694,0.674982407,"_2024"
"Rural","55097","Portage","WI",15578,"R",1,1,1,1,0.875337014,0.801258185,"_2024"
"Rural","55097","Portage","WI",15578,"B",1,1,1,1,0.826293491,0.801258185,"_2024"
"Rural","55099","Price","WI",12978,"R",1,1,1,1,0.550470026,0.449992295,"_2024"
"Rural","55099","Price","WI",12978,"B",1,1,1,0.999691786,0.163815688,0.131222068,"_2024"
"Rural","55101","Racine","WI",14522,"R",1,1,1,0.999931139,0.863861727,0.276752513,"_2024"
"Rural","55101","Racine","WI",14522,"B",1,1,1,0.999931139,0.349745214,0.258779782,"_2024"
"Rural","55103","Richland","WI",8772,"R",1,1,1,1,0.761513908,0.650934793,"_2024"
"Rural","55103","Richland","WI",8772,"B",1,1,1,0.999886001,0.410738714,0.388280894,"_2024"
"Rural","55105","Rock","WI",17944,"R",1,1,1,0.999944271,0.687917967,0.354213107,"_2024"
"Rural","55105","Rock","WI",17944,"B",1,1,1,0.999832813,0.204859563,0.141551494,"_2024"
"Rural","55107","Rusk","WI",11783,"R",1,1,1,1,0.475260969,0.266825087,"_2024"
"Rural","55107","Rusk","WI",11783,"B",1,1,1,1,0.344564203,0.267249427,"_2024"
"Rural","55109","St. Croix","WI",25173,"R",1,1,1,1,0.872124896,0.867675684,"_2024"
"Rural","55109","St. Croix","WI",25173,"B",1,1,1,1,0.857704684,0.857585508,"_2024"
