"area_data_type","GEOID","county","state","total_units","biz_res","speed_02_02","speed_10_1","speed_25_3","speed_100_20","speed_250_25","speed_1000_100","year"
"Rural","54091","Taylor","WV",5833,"B",1,1,1,0.999828562,0.999142808,0.377507286,"_2025"
"Rural","54093","Tucker","WV",5743,"R",1,1,1,1,1,0.225840153,"_2025"
"Rural","54093","Tucker","WV",5743,"B",1,1,1,1,1,0.029775379,"_2025"
"Rural","54095","Tyler","WV",5269,"R",1,1,1,1,1,0.35604479,"_2025"
"Rural","54095","Tyler","WV",5269,"B",1,1,1,1,1,0.256974758,"_2025"
"Rural","54097","Upshur","WV",8811,"R",1,1,1,1,1,0.294858699,"_2025"
"Rural","54097","Upshur","WV",8811,"B",1,1,1,0.999773011,0.999773011,0.08205652,"_2025"
"Rural","54099","Wayne","WV",12426,"R",1,1,1,1,1,0.290841783,"_2025"
"Rural","54099","Wayne","WV",12426,"B",1,1,1,1,1,0.127877032,"_2025"
"Rural","54101","Webster","WV",5192,"R",1,1,1,1,1,0.23748074,"_2025"
"Rural","54101","Webster","WV",5192,"B",1,1,1,1,1,0.465138675,"_2025"
"Rural","54103","Wetzel","WV",6069,"R",1,1,1,1,1,0.642609985,"_2025"
"Rural","54103","Wetzel","WV",6069,"B",1,1,1,1,1,0.398912506,"_2025"
"Rural","54105","Wirt","WV",3538,"R",1,1,1,1,1,0.308366309,"_2025"
"Rural","54105","Wirt","WV",3538,"B",1,1,1,1,1,0.308366309,"_2025"
"Rural","54107","Wood","WV",13246,"R",1,1,1,1,1,0.697720066,"_2025"
"Rural","54107","Wood","WV",13246,"B",1,1,1,1,1,0.335195531,"_2025"
"Rural","54109","Wyoming","WV",11800,"R",1,1,1,1,1,0.082372881,"_2025"
"Rural","54109","Wyoming","WV",11800,"B",1,1,1,1,1,0.010508475,"_2025"
"Rural","55001","Adams","WI",19493,"R",1,1,1,1,1,0.882624532,"_2025"
"Rural","55001","Adams","WI",19493,"B",1,1,1,1,1,0.850869543,"_2025"
"Rural","55003","Ashland","WI",6949,"R",1,1,1,1,1,0.334004893,"_2025"
"Rural","55003","Ashland","WI",6949,"B",1,1,1,1,1,0.095265506,"_2025"
"Rural","55005","Barron","WI",22676,"R",1,1,1,0.999779503,0.999779503,0.677147645,"_2025"
"Rural","55005","Barron","WI",22676,"B",1,1,1,0.999779503,0.999779503,0.683321573,"_2025"
"Rural","55007","Bayfield","WI",15081,"R",1,1,1,1,1,0.709700948,"_2025"
"Rural","55007","Bayfield","WI",15081,"B",1,1,1,1,1,0.139446986,"_2025"
"Rural","55009","Brown","WI",21182,"R",1,1,1,1,0.99990558,0.398829195,"_2025"
"Rural","55009","Brown","WI",21182,"B",1,1,1,0.99990558,0.99990558,0.404966481,"_2025"
"Rural","55011","Buffalo","WI",8936,"R",1,1,1,1,1,0.754364369,"_2025"
"Rural","55011","Buffalo","WI",8936,"B",1,1,1,1,1,0.754811996,"_2025"
"Rural","55013","Burnett","WI",17091,"R",1,1,1,0.99994149,0.99994149,0.569598034,"_2025"
"Rural","55013","Burnett","WI",17091,"B",1,1,1,0.99994149,0.99994149,0.569598034,"_2025"
"Rural","55015","Calumet","WI",13806,"R",1,1,1,1,0.999565406,0.190569318,"_2025"
"Rural","55015","Calumet","WI",13806,"B",1,1,1,1,0.999565406,0.209329277,"_2025"
"Rural","55017","Chippewa","WI",22289,"R",1,1,1,0.99991027,0.999820539,0.63017632,"_2025"
"Rural","55017","Chippewa","WI",22289,"B",1,1,1,0.999865404,0.999820539,0.636233119,"_2025"
"Rural","55019","Clark","WI",19028,"R",1,1,1,0.999789783,0.999421905,0.167017028,"_2025"
"Rural","55019","Clark","WI",19028,"B",1,1,1,0.999789783,0.999421905,0.186356948,"_2025"
"Rural","55021","Columbia","WI",22252,"R",1,1,1,1,1,0.387920187,"_2025"
"Rural","55021","Columbia","WI",22252,"B",1,1,1,1,1,0.395065612,"_2025"
"Rural","55023","Crawford","WI",7554,"R",1,1,1,1,1,0.569102462,"_2025"
"Rural","55023","Crawford","WI",7554,"B",1,1,1,1,1,0.366163622,"_2025"
"Rural","55025","Dane","WI",38979,"R",1,1,1,0.999923035,0.999820416,0.470432797,"_2025"
"Rural","55025","Dane","WI",38979,"B",1,1,1,0.999923035,0.999820416,0.475307217,"_2025"
"Rural","55027","Dodge","WI",27101,"R",1,1,1,1,1,0.382458212,"_2025"
"Rural","55027","Dodge","WI",27101,"B",1,1,1,1,1,0.398250987,"_2025"
"Rural","55029","Door","WI",22597,"R",1,1,1,0.998805151,0.997831571,0.217418241,"_2025"
"Rural","55029","Door","WI",22597,"B",1,1,1,0.998760897,0.997610302,0.184803292,"_2025"
"Rural","55031","Douglas","WI",12684,"R",1,1,1,1,1,0.192999054,"_2025"
"Rural","55031","Douglas","WI",12684,"B",1,1,1,1,1,0.105881425,"_2025"
"Rural","55033","Dunn","WI",15517,"R",1,1,1,1,1,0.830959593,"_2025"
"Rural","55033","Dunn","WI",15517,"B",1,1,1,1,1,0.839724173,"_2025"
"Rural","55035","Eau Claire","WI",12491,"R",1,1,1,1,0.999919942,0.608438075,"_2025"
"Rural","55035","Eau Claire","WI",12491,"B",1,1,1,1,0.999919942,0.617244416,"_2025"
"Rural","55037","Florence","WI",5143,"R",1,1,1,1,1,0.101497181,"_2025"
"Rural","55037","Florence","WI",5143,"B",1,1,1,1,1,0.113552401,"_2025"
"Rural","55039","Fond du Lac","WI",18805,"R",1,1,1,0.999946823,0.999627759,0.500930604,"_2025"
"Rural","55039","Fond du Lac","WI",18805,"B",1,1,1,0.999893645,0.999627759,0.502047328,"_2025"
"Rural","55041","Forest","WI",10054,"R",1,1,1,1,1,0.224487766,"_2025"
"Rural","55041","Forest","WI",10054,"B",1,1,1,1,1,0.239606127,"_2025"
"Rural","55043","Grant","WI",23287,"R",1,1,1,0.999871173,0.999871173,0.588439902,"_2025"
"Rural","55043","Grant","WI",23287,"B",1,1,1,0.999871173,0.999871173,0.583544467,"_2025"
"Rural","55045","Green","WI",13802,"R",1,1,1,1,1,0.329662368,"_2025"
"Rural","55045","Green","WI",13802,"B",1,1,1,1,1,0.26430952,"_2025"
"Rural","55047","Green Lake","WI",10437,"R",1,1,1,0.999808374,0.999808374,0.365813931,"_2025"
"Rural","55047","Green Lake","WI",10437,"B",1,1,1,0.999808374,0.999808374,0.389000671,"_2025"
"Rural","55049","Iowa","WI",11324,"R",1,1,1,0.999911692,0.999911692,0.352525609,"_2025"
"Rural","55049","Iowa","WI",11324,"B",1,1,1,0.999911692,0.999911692,0.334069233,"_2025"
"Rural","55051","Iron","WI",5250,"R",1,1,1,0.999619048,0.999619048,0.07752381,"_2025"
"Rural","55051","Iron","WI",5250,"B",1,1,1,0.999619048,0.999619048,0.082666667,"_2025"
"Rural","55053","Jackson","WI",9730,"R",1,1,1,0.999897225,0.999897225,0.171428571,"_2025"
"Rural","55053","Jackson","WI",9730,"B",1,1,1,0.999897225,0.999897225,0.177081192,"_2025"
"Rural","55055","Jefferson","WI",21496,"R",1,1,1,0.999767399,0.999767399,0.450874581,"_2025"
"Rural","55055","Jefferson","WI",21496,"B",1,1,1,0.999767399,0.999767399,0.463202456,"_2025"
"Rural","55057","Juneau","WI",17994,"R",1,1,1,1,1,0.82388574,"_2025"
"Rural","55057","Juneau","WI",17994,"B",1,1,1,1,1,0.809325331,"_2025"
"Rural","55059","Kenosha","WI",10884,"R",1,1,1,1,1,0.540334436,"_2025"
"Rural","55059","Kenosha","WI",10884,"B",1,1,1,1,1,0.271591327,"_2025"
"Rural","55061","Kewaunee","WI",11387,"R",1,1,1,1,1,0.288311232,"_2025"
"Rural","55061","Kewaunee","WI",11387,"B",1,1,1,1,1,0.29814701,"_2025"
"Rural","55063","La Crosse","WI",11544,"R",1,1,1,1,0.99982675,0.341822592,"_2025"
"Rural","55063","La Crosse","WI",11544,"B",1,1,1,1,0.99982675,0.352130977,"_2025"
"Rural","55065","Lafayette","WI",9866,"R",1,1,1,1,1,0.460774377,"_2025"
"Rural","55065","Lafayette","WI",9866,"B",1,1,1,1,1,0.460774377,"_2025"
"Rural","55067","Langlade","WI",9901,"R",1,1,1,0.999394001,0.999394001,0.323300677,"_2025"
"Rural","55067","Langlade","WI",9901,"B",1,1,1,0.999394001,0.999394001,0.32037168,"_2025"
"Rural","55069","Lincoln","WI",13443,"R",1,1,1,1,1,0.229189913,"_2025"
"Rural","55069","Lincoln","WI",13443,"B",1,1,1,1,1,0.201666295,"_2025"
"Rural","55071","Manitowoc","WI",18230,"R",1,1,1,1,1,0.120186506,"_2025"
"Rural","55071","Manitowoc","WI",18230,"B",1,1,1,1,1,0.090948985,"_2025"
"Rural","55073","Marathon","WI",31205,"R",1,1,1,0.999967954,0.999967954,0.431469316,"_2025"
"Rural","55073","Marathon","WI",31205,"B",1,1,1,0.999967954,0.999967954,0.435314853,"_2025"
"Rural","55075","Marinette","WI",24264,"R",1,1,1,1,1,0.477002967,"_2025"
"Rural","55075","Marinette","WI",24264,"B",1,1,1,1,1,0.492087043,"_2025"
"Rural","55077","Marquette","WI",11569,"R",1,1,1,1,1,0.760912784,"_2025"
"Rural","55077","Marquette","WI",11569,"B",1,1,1,1,1,0.768519319,"_2025"
"Rural","55078","Menominee","WI",2475,"R",1,1,1,1,1,0.357979798,"_2025"
"Rural","55078","Menominee","WI",2475,"B",1,1,1,1,1,0.415757576,"_2025"
"Rural","55079","Milwaukee","WI",1239,"R",1,1,1,1,1,0.343825666,"_2025"
"Rural","55079","Milwaukee","WI",1239,"B",1,1,1,1,1,0.360774818,"_2025"
"Rural","55081","Monroe","WI",14125,"R",1,1,1,1,1,0.347823009,"_2025"
"Rural","55081","Monroe","WI",14125,"B",1,1,1,1,1,0.350088496,"_2025"
"Rural","55083","Oconto","WI",27043,"R",1,1,1,0.999630219,0.999445328,0.486225641,"_2025"
"Rural","55083","Oconto","WI",27043,"B",1,1,1,0.999630219,0.999482306,0.498872167,"_2025"
"Rural","55085","Oneida","WI",28840,"R",1,1,1,0.999861304,0.999861304,0.415152566,"_2025"
"Rural","55085","Oneida","WI",28840,"B",1,1,1,0.999861304,0.999861304,0.430825243,"_2025"
"Rural","55087","Outagamie","WI",22457,"R",1,1,1,1,1,0.394131006,"_2025"
"Rural","55087","Outagamie","WI",22457,"B",1,1,1,1,1,0.407935165,"_2025"
"Rural","55089","Ozaukee","WI",11405,"R",1,1,1,0.999824638,0.999736957,0.175975449,"_2025"
"Rural","55089","Ozaukee","WI",11405,"B",1,1,1,0.999824638,0.999736957,0.190705831,"_2025"
"Rural","55091","Pepin","WI",4687,"R",1,1,1,1,1,0.889694901,"_2025"
"Rural","55091","Pepin","WI",4687,"B",1,1,1,1,1,0.723703862,"_2025"
"Rural","55093","Pierce","WI",14744,"R",1,1,1,1,1,0.865979381,"_2025"
"Rural","55093","Pierce","WI",14744,"B",1,1,1,1,1,0.532826913,"_2025"
"Rural","55095","Polk","WI",27455,"R",1,1,1,1,1,0.732835549,"_2025"
"Rural","55095","Polk","WI",27455,"B",1,1,1,1,1,0.740557276,"_2025"
"Rural","55097","Portage","WI",14730,"R",1,1,1,1,1,0.817583164,"_2025"
"Rural","55097","Portage","WI",14730,"B",1,1,1,1,1,0.819755601,"_2025"
"Rural","55099","Price","WI",12377,"R",1,1,1,1,1,0.494546336,"_2025"
"Rural","55099","Price","WI",12377,"B",1,1,1,1,1,0.180415286,"_2025"
"Rural","55101","Racine","WI",14985,"R",1,1,1,0.999866533,0.999866533,0.387520854,"_2025"
"Rural","55101","Racine","WI",14985,"B",1,1,1,0.999866533,0.999866533,0.405338672,"_2025"
"Rural","55103","Richland","WI",8152,"R",1,1,1,1,0.999877331,0.684494603,"_2025"
"Rural","55103","Richland","WI",8152,"B",1,1,1,0.999877331,0.999877331,0.420142296,"_2025"
"Rural","55105","Rock","WI",15509,"R",1,1,1,0.999871043,0.999806564,0.439615707,"_2025"
"Rural","55105","Rock","WI",15509,"B",1,1,1,0.999871043,0.999806564,0.439809143,"_2025"
"Rural","55107","Rusk","WI",11199,"R",1,1,1,1,1,0.579426735,"_2025"
"Rural","55107","Rusk","WI",11199,"B",1,1,1,1,1,0.594070899,"_2025"
"Rural","55109","St. Croix","WI",27099,"R",1,1,1,1,1,0.931104469,"_2025"
"Rural","55109","St. Croix","WI",27099,"B",1,1,1,1,1,0.92984981,"_2025"
"Rural","55111","Sauk","WI",18942,"R",1,1,1,1,1,0.724474712,"_2025"
"Rural","55111","Sauk","WI",18942,"B",1,1,1,1,1,0.634515891,"_2025"
"Rural","55113","Sawyer","WI",19194,"R",1,1,1,1,1,0.392935292,"_2025"
"Rural","55113","Sawyer","WI",19194,"B",1,1,1,1,1,0.312024591,"_2025"
"Rural","55115","Shawano","WI",16737,"R",1,1,1,0.999940252,0.999940252,0.472784848,"_2025"
"Rural","55115","Shawano","WI",16737,"B",1,1,1,0.999940252,0.999940252,0.446675031,"_2025"
"Rural","55117","Sheboygan","WI",18011,"R",1,1,1,0.999722392,0.999111654,0.284548332,"_2025"
"Rural","55117","Sheboygan","WI",18011,"B",1,1,1,0.999722392,0.999111654,0.301871079,"_2025"
"Rural","55119","Taylor","WI",9012,"R",1,1,1,1,1,0.456280515,"_2025"
"Rural","55119","Taylor","WI",9012,"B",1,1,1,1,1,0.462716378,"_2025"
"Rural","55121","Trempealeau","WI",17372,"R",1,1,1,1,1,0.463216671,"_2025"
"Rural","55121","Trempealeau","WI",17372,"B",1,1,1,1,1,0.463274234,"_2025"
"Rural","55123","Vernon","WI",16143,"R",1,1,1,1,1,0.942885461,"_2025"
"Rural","55123","Vernon","WI",16143,"B",1,1,1,1,1,0.936690826,"_2025"
"Rural","55125","Vilas","WI",27490,"R",1,1,1,0.999890869,0.999890869,0.585049109,"_2025"
"Rural","55125","Vilas","WI",27490,"B",1,1,1,0.999890869,0.999890869,0.530338305,"_2025"
"Rural","55127","Walworth","WI",22715,"R",1,1,1,0.999955976,0.999911952,0.462029496,"_2025"
"Rural","55127","Walworth","WI",22715,"B",1,1,1,0.999955976,0.999911952,0.477790007,"_2025"
"Rural","55129","Washburn","WI",15739,"R",1,1,1,0.999682318,0.999682318,0.206811106,"_2025"
"Rural","55129","Washburn","WI",15739,"B",1,1,1,0.999682318,0.999682318,0.214435479,"_2025"
"Rural","55131","Washington","WI",23364,"R",1,1,1,1,1,0.238743366,"_2025"
"Rural","55131","Washington","WI",23364,"B",1,1,1,1,1,0.236346516,"_2025"
"Rural","55133","Waukesha","WI",27344,"R",1,1,1,1,0.999963429,0.109859567,"_2025"
"Rural","55133","Waukesha","WI",27344,"B",1,1,1,1,0.999963429,0.12532914,"_2025"
"Rural","55135","Waupaca","WI",19596,"R",1,1,1,1,1,0.487446418,"_2025"
"Rural","55135","Waupaca","WI",19596,"B",1,1,1,1,1,0.497703613,"_2025"
"Rural","55137","Waushara","WI",17540,"R",1,1,1,0.999657925,0.999600912,0.453876853,"_2025"
"Rural","55137","Waushara","WI",17540,"B",1,1,1,0.999600912,0.999600912,0.462599772,"_2025"
"Rural","55139","Winnebago","WI",15804,"R",1,1,1,1,1,0.270817515,"_2025"
"Rural","55139","Winnebago","WI",15804,"B",1,1,1,1,1,0.28954695,"_2025"
"Rural","55141","Wood","WI",14347,"R",1,1,1,1,0.999930299,0.547710323,"_2025"
"Rural","55141","Wood","WI",14347,"B",1,1,1,1,0.999930299,0.550916568,"_2025"
"Rural","56001","Albany","WY",4516,"R",1,1,1,1,1,0.500664305,"_2025"
"Rural","56001","Albany","WY",4516,"B",1,1,1,1,1,0.499778565,"_2025"
"Rural","56003","Big Horn","WY",6132,"R",1,1,1,1,1,0.622309198,"_2025"
"Rural","56003","Big Horn","WY",6132,"B",1,1,1,1,1,0.623776908,"_2025"
"Rural","56005","Campbell","WY",6035,"R",1,1,1,1,1,0.356420878,"_2025"
"Rural","56005","Campbell","WY",6035,"B",1,1,1,1,1,0.357249379,"_2025"
"Rural","56007","Carbon","WY",5187,"R",1,1,1,1,1,0.290148448,"_2025"
"Rural","56007","Carbon","WY",5187,"B",1,1,1,1,1,0.290919607,"_2025"
"Rural","56009","Converse","WY",4054,"R",1,1,1,1,1,0.05451406,"_2025"
"Rural","56009","Converse","WY",4054,"B",1,1,1,1,1,0.05451406,"_2025"
"Rural","56011","Crook","WY",3982,"R",1,1,1,1,1,0.316926168,"_2025"
"Rural","56011","Crook","WY",3982,"B",1,1,1,1,1,0.316926168,"_2025"
"Rural","56013","Fremont","WY",10604,"R",1,1,1,1,1,0.23481705,"_2025"
"Rural","56013","Fremont","WY",10604,"B",1,1,1,1,1,0.236891739,"_2025"
"Rural","56015","Goshen","WY",3303,"R",1,1,1,1,1,0.78807145,"_2025"
"Rural","56015","Goshen","WY",3303,"B",1,1,1,1,1,0.78807145,"_2025"
"Rural","56017","Hot Springs","WY",2714,"R",1,1,1,1,1,0.740604274,"_2025"
"Rural","56017","Hot Springs","WY",2714,"B",1,1,1,1,1,0.740604274,"_2025"
"Rural","56019","Johnson","WY",2474,"R",1,1,1,1,1,0.110751819,"_2025"
"Rural","56019","Johnson","WY",2474,"B",1,1,1,1,1,0.111560226,"_2025"
"Rural","56021","Laramie","WY",10225,"R",1,1,1,1,1,0.273740831,"_2025"
"Rural","56021","Laramie","WY",10225,"B",1,1,1,1,1,0.260635697,"_2025"
"Rural","56023","Lincoln","WY",12072,"R",1,1,1,1,1,0.838469185,"_2025"
"Rural","56023","Lincoln","WY",12072,"B",1,1,1,1,1,0.838469185,"_2025"
"Rural","56025","Natrona","WY",7455,"R",1,1,1,1,1,0.24668008,"_2025"
"Rural","56025","Natrona","WY",7455,"B",1,1,1,1,1,0.254057679,"_2025"
"Rural","56027","Niobrara","WY",1664,"R",1,1,1,1,1,0.576923077,"_2025"
"Rural","56027","Niobrara","WY",1664,"B",1,1,1,1,1,0.576923077,"_2025"
"Rural","56029","Park","WY",7672,"R",1,1,1,1,1,0.239702815,"_2025"
"Rural","56029","Park","WY",7672,"B",1,1,1,1,1,0.239963504,"_2025"
"Rural","56031","Platte","WY",5400,"R",1,1,1,1,1,0.251666667,"_2025"
"Rural","56031","Platte","WY",5400,"B",1,1,1,1,1,0.252037037,"_2025"
"Rural","56033","Sheridan","WY",6480,"R",1,1,1,1,1,0.33287037,"_2025"
"Rural","56033","Sheridan","WY",6480,"B",1,1,1,1,1,0.333179012,"_2025"
"Rural","56035","Sublette","WY",5963,"R",1,1,1,1,1,0.898205601,"_2025"
"Rural","56035","Sublette","WY",5963,"B",1,1,1,1,1,0.898205601,"_2025"
"Rural","56037","Sweetwater","WY",3142,"R",1,1,1,1,1,0.704646722,"_2025"
"Rural","56037","Sweetwater","WY",3142,"B",1,1,1,1,1,0.70496499,"_2025"
"Rural","56039","Teton","WY",10025,"R",1,1,1,1,1,0.431221945,"_2025"
"Rural","56039","Teton","WY",10025,"B",1,1,1,1,1,0.432618454,"_2025"
"Rural","56041","Uinta","WY",4652,"R",1,1,1,1,1,1,"_2025"
"Rural","56041","Uinta","WY",4652,"B",1,1,1,1,1,1,"_2025"
"Rural","56043","Washakie","WY",1475,"R",1,1,1,1,1,0.62440678,"_2025"
"Rural","56043","Washakie","WY",1475,"B",1,1,1,1,1,0.62440678,"_2025"
"Rural","56045","Weston","WY",3550,"R",1,1,1,1,1,0.486478873,"_2025"
"Rural","56045","Weston","WY",3550,"B",1,1,1,1,1,0.489577465,"_2025"
"Rural","60010","Eastern District","AS",1749,"R",1,1,1,1,1,0,"_2025"
"Rural","60010","Eastern District","AS",1749,"B",1,1,1,1,1,0,"_2025"
"Rural","60020","Manu'a District","AS",530,"R",1,1,1,1,1,0,"_2025"
"Rural","60020","Manu'a District","AS",530,"B",1,1,1,1,1,0,"_2025"
"Rural","60040","Swains Island","AS",1,"R",1,1,1,1,1,0,"_2025"
"Rural","60040","Swains Island","AS",1,"B",1,1,1,1,1,0,"_2025"
"Rural","60050","Western District","AS",800,"R",1,1,1,1,1,0,"_2025"
"Rural","60050","Western District","AS",800,"B",1,1,1,1,1,0,"_2025"
"Rural","66010","Guam","GU",5354,"R",1,1,1,1,1,0.235898394,"_2025"
"Rural","66010","Guam","GU",5354,"B",1,1,1,1,1,0.258124767,"_2025"
"Rural","69100","Rota Municipality","MP",1472,"R",1,1,1,1,1,0.006793478,"_2025"
"Rural","69100","Rota Municipality","MP",1472,"B",1,1,1,1,1,0.09986413,"_2025"
"Rural","69110","Saipan Municipality","MP",3244,"R",1,1,1,1,1,0.012330456,"_2025"
"Rural","69110","Saipan Municipality","MP",3244,"B",1,1,1,1,1,0.062268804,"_2025"
"Rural","69120","Tinian Municipality","MP",1021,"R",1,1,1,1,1,0.007835455,"_2025"
"Rural","69120","Tinian Municipality","MP",1021,"B",1,1,1,1,1,0.241919687,"_2025"
"Rural","72001","Adjuntas Municipio","PR",3443,"R",1,1,1,1,1,0.702294511,"_2025"
"Rural","72001","Adjuntas Municipio","PR",3443,"B",1,1,1,1,1,0.043276213,"_2025"
"Rural","72003","Aguada Municipio","PR",126,"R",1,1,1,1,1,0.603174603,"_2025"
"Rural","72003","Aguada Municipio","PR",126,"B",1,1,1,1,1,0.182539683,"_2025"
"Rural","72005","Aguadilla Municipio","PR",45,"R",1,1,1,1,1,0.955555556,"_2025"
"Rural","72005","Aguadilla Municipio","PR",45,"B",1,1,1,1,1,0,"_2025"
"Rural","72007","Aguas Buenas Municipio","PR",945,"R",1,1,1,1,1,0.605291005,"_2025"
"Rural","72007","Aguas Buenas Municipio","PR",945,"B",1,1,1,1,1,0.24021164,"_2025"
"Rural","72009","Aibonito Municipio","PR",1592,"R",1,1,1,1,1,0.676507538,"_2025"
"Rural","72009","Aibonito Municipio","PR",1592,"B",1,1,1,1,1,0.061557789,"_2025"
"Rural","72011","Añasco Municipio","PR",1318,"R",1,1,1,1,1,0.672230653,"_2025"
"Rural","72011","Añasco Municipio","PR",1318,"B",1,1,1,1,1,0.025796662,"_2025"
"Rural","72013","Arecibo Municipio","PR",3109,"R",1,1,1,1,1,0.541974912,"_2025"
"Rural","72013","Arecibo Municipio","PR",3109,"B",1,1,1,1,1,0.303634609,"_2025"
"Rural","72015","Arroyo Municipio","PR",309,"R",1,1,1,1,1,0.527508091,"_2025"
"Rural","72015","Arroyo Municipio","PR",309,"B",1,1,1,1,1,0.349514563,"_2025"
"Rural","72017","Barceloneta Municipio","PR",543,"R",1,1,1,1,1,0.35174954,"_2025"
"Rural","72017","Barceloneta Municipio","PR",543,"B",1,1,1,1,1,0.338858195,"_2025"
"Rural","72019","Barranquitas Municipio","PR",457,"R",1,1,1,1,1,0.549234136,"_2025"
"Rural","72019","Barranquitas Municipio","PR",457,"B",1,1,1,1,1,0.446389497,"_2025"
"Rural","72023","Cabo Rojo Municipio","PR",1339,"R",1,1,1,1,1,0.194921583,"_2025"
"Rural","72023","Cabo Rojo Municipio","PR",1339,"B",1,1,1,1,1,0.11725168,"_2025"
"Rural","72025","Caguas Municipio","PR",556,"R",1,1,1,1,1,0.714028777,"_2025"
"Rural","72025","Caguas Municipio","PR",556,"B",1,1,1,1,1,0.708633094,"_2025"
"Rural","72027","Camuy Municipio","PR",2117,"R",1,1,1,1,1,0.68587624,"_2025"
"Rural","72027","Camuy Municipio","PR",2117,"B",1,1,1,1,1,0.026452527,"_2025"
"Rural","72029","Canóvanas Municipio","PR",611,"R",1,1,1,1,1,0.85106383,"_2025"
"Rural","72029","Canóvanas Municipio","PR",611,"B",1,1,1,1,1,0.836333879,"_2025"
"Rural","72031","Carolina Municipio","PR",236,"R",1,1,1,1,1,0.533898305,"_2025"
"Rural","72031","Carolina Municipio","PR",236,"B",1,1,1,1,1,0.199152542,"_2025"
"Rural","72035","Cayey Municipio","PR",2051,"R",1,1,1,1,1,0.292540224,"_2025"
"Rural","72035","Cayey Municipio","PR",2051,"B",1,1,1,1,1,0.19941492,"_2025"
"Rural","72037","Ceiba Municipio","PR",1201,"R",1,1,1,1,1,0.035803497,"_2025"
"Rural","72037","Ceiba Municipio","PR",1201,"B",1,1,1,1,1,0.027477102,"_2025"
"Rural","72039","Ciales Municipio","PR",2387,"R",1,1,1,1,1,0.830330959,"_2025"
"Rural","72039","Ciales Municipio","PR",2387,"B",1,1,1,1,1,0.08588186,"_2025"
"Rural","72041","Cidra Municipio","PR",268,"R",1,1,1,1,1,0.548507463,"_2025"
"Rural","72041","Cidra Municipio","PR",268,"B",1,1,1,1,1,0.26119403,"_2025"
"Rural","72043","Coamo Municipio","PR",4178,"R",1,1,1,1,1,0.712302537,"_2025"
"Rural","72043","Coamo Municipio","PR",4178,"B",1,1,1,1,1,0.086165629,"_2025"
"Rural","72045","Comerío Municipio","PR",890,"R",1,1,1,1,1,0.631460674,"_2025"
"Rural","72045","Comerío Municipio","PR",890,"B",1,1,1,1,1,0.088764045,"_2025"
"Rural","72047","Corozal Municipio","PR",580,"R",1,1,1,1,1,0.963793103,"_2025"
"Rural","72047","Corozal Municipio","PR",580,"B",1,1,1,1,1,0.215517241,"_2025"
"Rural","72049","Culebra Municipio","PR",1355,"R",1,1,1,1,1,0.839114391,"_2025"
"Rural","72049","Culebra Municipio","PR",1355,"B",1,1,1,1,1,0.839114391,"_2025"
"Rural","72051","Dorado Municipio","PR",259,"R",1,1,1,1,1,0.71042471,"_2025"
"Rural","72051","Dorado Municipio","PR",259,"B",1,1,1,1,1,0.332046332,"_2025"
"Rural","72053","Fajardo Municipio","PR",1081,"R",1,1,1,1,1,0.755781684,"_2025"
"Rural","72053","Fajardo Municipio","PR",1081,"B",1,1,1,1,1,0.741905643,"_2025"
"Rural","72054","Florida Municipio","PR",835,"R",1,1,1,1,1,0.766467066,"_2025"
"Rural","72054","Florida Municipio","PR",835,"B",1,1,1,1,1,0.014371257,"_2025"
"Rural","72055","Guánica Municipio","PR",1069,"R",1,1,1,1,1,0.579981291,"_2025"
"Rural","72055","Guánica Municipio","PR",1069,"B",1,1,1,1,1,0.022450889,"_2025"
"Rural","72057","Guayama Municipio","PR",2824,"R",1,1,1,1,1,0.627832861,"_2025"
"Rural","72057","Guayama Municipio","PR",2824,"B",1,1,1,1,1,0.525849858,"_2025"
"Rural","72059","Guayanilla Municipio","PR",1489,"R",1,1,1,1,1,0.848220282,"_2025"
